session_key,driver_id,stint_number,lap_start,lap_end,compound,tyre_age_at_start
9920,29,2,20,53,HARD,0
9920,29,3,54,65,MEDIUM,0
9920,29,4,66,72,SOFT,0
9921,1,1,1,3,MEDIUM,0
9921,1,2,4,7,MEDIUM,3
9921,1,3,10,12,SOFT,0
9921,1,4,13,15,SOFT,3
9921,1,5,16,25,MEDIUM,9
9921,2,1,1,6,MEDIUM,0
9921,2,2,7,7,MEDIUM,6
9921,2,3,13,15,SOFT,0
9921,2,4,16,17,SOFT,0
9921,2,5,18,26,MEDIUM,12
9921,3,1,1,3,MEDIUM,0
9921,3,2,4,8,MEDIUM,0
9921,3,3,12,17,SOFT,0
9921,4,1,1,8,HARD,0
9921,4,2,10,17,HARD,0
9921,4,3,18,23,SOFT,0
9921,4,4,24,31,HARD,17
9921,6,1,1,4,MEDIUM,0
9921,6,2,5,5,MEDIUM,4
9921,6,3,11,13,MEDIUM,10
9921,6,4,14,19,SOFT,0
9921,6,5,20,27,MEDIUM,13
9921,7,1,1,2,MEDIUM,0
9921,7,2,3,5,MEDIUM,0
9921,7,3,6,6,MEDIUM,0
9921,7,4,9,10,MEDIUM,0
9921,7,5,11,13,MEDIUM,10
9921,7,6,14,16,SOFT,0
9921,7,7,17,19,SOFT,3
9921,7,8,20,26,MEDIUM,13
9921,9,1,1,2,MEDIUM,0
9921,9,2,3,7,MEDIUM,2
9921,9,3,8,10,MEDIUM,7
9921,9,4,11,13,SOFT,0
9921,9,5,14,16,SOFT,3
9921,9,6,17,28,MEDIUM,0
9921,10,1,1,2,HARD,0
9921,10,2,3,4,HARD,2
9921,10,3,10,15,SOFT,0
9921,10,4,16,25,HARD,9
9921,11,1,1,5,HARD,0
9921,11,2,6,7,HARD,5
9921,11,3,10,12,HARD,9
9921,11,4,13,18,SOFT,0
9921,11,5,19,27,HARD,12
9921,12,1,1,5,HARD,0
9921,12,2,6,8,HARD,5
9921,12,3,9,11,HARD,0
9921,12,4,12,14,SOFT,0
9921,12,5,15,16,SOFT,3
9921,12,6,17,28,HARD,11
9921,14,1,1,5,HARD,0
9921,14,2,6,8,HARD,5
9921,14,3,12,14,HARD,0
9921,14,4,15,17,SOFT,0
9921,14,5,18,20,SOFT,3
9921,14,6,21,29,SOFT,6
9921,15,1,1,5,MEDIUM,0
9921,15,2,6,8,MEDIUM,5
9921,15,3,12,14,SOFT,0
9921,15,4,15,17,SOFT,0
9921,15,5,18,26,MEDIUM,11
9921,16,1,1,3,MEDIUM,0
9921,16,2,4,6,MEDIUM,3
9921,16,3,7,7,MEDIUM,6
9921,16,4,12,14,SOFT,0
9921,16,5,15,18,SOFT,3
9921,16,6,19,28,MEDIUM,11
9921,17,1,1,5,HARD,0
9921,17,2,6,8,HARD,5
9921,17,3,14,18,SOFT,0
9921,17,4,19,31,HARD,13
9921,18,1,1,3,MEDIUM,0
9921,18,2,4,5,MEDIUM,0
9921,18,3,6,6,MEDIUM,0
9921,18,4,9,11,MEDIUM,8
9921,18,5,12,14,SOFT,0
9921,18,6,15,17,SOFT,0
9921,18,7,18,26,MEDIUM,11
9921,19,1,1,6,MEDIUM,0
9921,19,2,7,8,MEDIUM,0
9921,19,3,10,14,MEDIUM,9
9921,19,4,15,18,SOFT,0
9921,19,5,19,21,SOFT,0
9921,19,6,22,30,MEDIUM,0
9921,20,1,1,5,MEDIUM,0
9921,20,2,6,8,MEDIUM,5
9921,20,3,9,11,MEDIUM,0
9921,20,4,12,18,SOFT,0
9921,20,5,19,26,MEDIUM,11
9921,21,1,1,5,HARD,0
9921,21,2,6,6,HARD,5
9921,21,3,13,17,SOFT,0
9921,21,4,18,26,HARD,12
9921,29,1,1,3,MEDIUM,0
9921,29,2,4,6,MEDIUM,3
9921,29,3,7,7,MEDIUM,6
9921,29,4,10,10,SOFT,0
9921,29,5,11,13,SOFT,1
9921,29,6,14,16,SOFT,4
9921,29,7,17,29,MEDIUM,9
9921,32,1,1,1,HARD,0
9921,32,2,2,6,HARD,1
9921,32,3,9,9,HARD,8
9922,1,1,1,3,MEDIUM,0
9922,1,2,4,6,MEDIUM,3
9922,1,3,7,9,SOFT,0
9922,1,4,10,25,MEDIUM,6
9922,2,1,1,7,MEDIUM,0
9922,2,2,8,11,SOFT,0
9922,2,3,12,14,SOFT,0
9922,2,4,15,23,MEDIUM,7
9922,2,5,24,27,SOFT,7
9922,3,1,1,10,HARD,0
9922,3,2,11,13,SOFT,0
9922,3,3,14,16,SOFT,3
9922,3,4,17,26,HARD,10
9922,3,5,27,29,SOFT,0
9922,4,1,1,3,MEDIUM,0
9922,4,2,4,9,MEDIUM,3
9922,4,3,10,12,SOFT,0
9922,4,4,13,26,MEDIUM,9
9922,4,5,27,30,SOFT,3
9922,6,1,1,6,MEDIUM,0
9922,6,2,7,8,MEDIUM,6
9922,6,3,9,11,SOFT,0
9922,6,4,12,14,SOFT,3
9922,6,5,15,25,MEDIUM,8
9922,7,1,1,3,MEDIUM,0
9922,7,2,4,6,MEDIUM,3
9922,7,3,7,9,SOFT,0
9922,7,4,10,12,SOFT,3
9922,7,5,13,26,MEDIUM,6
9922,8,1,1,7,MEDIUM,0
9922,8,2,8,11,MEDIUM,7
9922,8,3,12,14,SOFT,0
9922,8,4,15,17,SOFT,3
9922,8,5,18,25,SOFT,6
9922,9,1,1,3,MEDIUM,0
9922,9,2,4,6,MEDIUM,0
9922,9,3,7,9,MEDIUM,6
9922,9,4,10,13,SOFT,0
9922,9,5,14,16,SOFT,4
9922,9,6,17,28,MEDIUM,9
9922,10,1,1,7,MEDIUM,0
9922,10,2,8,10,SOFT,0
9922,10,3,11,15,SOFT,7
9922,10,4,16,28,MEDIUM,7
9922,11,1,1,6,MEDIUM,0
9922,11,2,7,10,MEDIUM,6
9922,11,3,11,12,MEDIUM,10
9922,11,4,13,15,SOFT,0
9922,11,5,16,17,SOFT,3
9922,11,6,18,30,MEDIUM,12
9922,12,1,1,6,MEDIUM,0
9922,12,2,7,10,MEDIUM,6
9922,12,3,11,13,SOFT,0
9922,12,4,14,16,SOFT,3
9922,12,5,17,27,MEDIUM,10
9922,12,6,28,30,SOFT,6
9922,13,1,1,5,MEDIUM,0
9922,13,2,6,8,MEDIUM,5
9922,13,3,9,11,MEDIUM,8
9922,13,4,12,14,SOFT,0
9922,13,5,15,17,SOFT,3
9922,13,6,18,28,MEDIUM,11
9922,13,7,29,31,SOFT,6
9922,14,1,1,3,MEDIUM,0
9922,14,2,4,6,MEDIUM,0
9922,14,3,7,9,MEDIUM,6
9922,14,4,10,12,SOFT,0
9922,14,5,13,29,MEDIUM,9
9922,15,1,1,9,HARD,0
9922,15,2,10,12,SOFT,0
9922,15,3,13,15,SOFT,3
9922,15,4,16,26,HARD,9
9922,15,5,27,29,SOFT,0
9922,16,1,1,3,MEDIUM,0
9922,16,2,4,7,MEDIUM,3
9922,16,3,8,9,MEDIUM,7
9922,16,4,10,12,SOFT,0
9922,16,5,13,15,SOFT,3
9922,16,6,16,28,SOFT,0
9922,17,1,1,5,MEDIUM,0
9922,17,2,6,9,MEDIUM,5
9922,17,3,10,15,SOFT,0
9922,17,4,16,16,SOFT,6
9922,17,5,17,32,MEDIUM,9
9922,18,1,1,3,MEDIUM,0
9922,18,2,4,6,MEDIUM,3
9922,18,3,7,8,MEDIUM,0
9922,18,4,9,11,SOFT,0
9922,18,5,12,14,SOFT,3
9922,18,6,15,24,MEDIUM,8
9922,18,7,25,27,SOFT,6
9922,19,1,1,3,MEDIUM,0
9922,19,2,4,6,MEDIUM,3
9922,19,3,7,9,MEDIUM,6
9922,19,4,10,12,SOFT,0
9922,19,5,13,15,SOFT,0
9922,19,6,16,27,MEDIUM,9
9922,19,7,28,30,SOFT,6
9922,20,1,1,8,HARD,0
9922,20,2,9,12,SOFT,0
9922,20,3,13,15,SOFT,4
9922,20,4,16,24,SOFT,7
9922,20,5,25,27,HARD,0
9922,29,1,1,3,MEDIUM,0
9922,29,2,4,6,MEDIUM,3
9922,29,3,7,9,MEDIUM,6
9922,29,4,10,12,SOFT,0
9922,29,5,13,15,SOFT,3
9922,29,6,16,29,MEDIUM,9
9923,1,1,1,11,SOFT,0
9923,1,2,12,14,SOFT,0
9923,1,3,15,19,SOFT,3
9923,2,1,1,1,HARD,0
9923,2,2,2,5,SOFT,0
9923,2,3,6,8,SOFT,4
9923,2,4,9,11,SOFT,7
9923,2,5,12,14,SOFT,0
9923,2,6,15,17,SOFT,3
9923,2,7,18,20,SOFT,10
9923,3,1,1,3,SOFT,0
9923,3,2,4,10,SOFT,3
9923,3,3,11,13,SOFT,0
9923,3,4,14,16,SOFT,0
9923,3,5,17,19,SOFT,6
9923,4,1,1,6,MEDIUM,0
9923,4,2,7,10,MEDIUM,6
9923,4,3,11,13,SOFT,0
9923,4,4,14,14,MEDIUM,10
9923,4,5,15,15,MEDIUM,11
9923,4,6,16,18,MEDIUM,0
9923,6,1,1,3,SOFT,0
9923,6,2,4,6,SOFT,3
9923,6,3,7,14,SOFT,6
9923,6,4,15,18,SOFT,0
9923,6,5,19,22,SOFT,0
9923,7,1,1,3,SOFT,0
9923,7,2,4,6,SOFT,3
9923,7,3,7,8,SOFT,0
9923,7,4,9,11,SOFT,0
9923,7,5,12,18,SOFT,3
9923,8,1,1,1,MEDIUM,0
9923,8,2,2,2,HARD,0
9923,8,3,3,7,MEDIUM,0
9923,8,4,8,11,MEDIUM,5
9923,8,5,12,14,SOFT,0
9923,8,6,15,18,SOFT,3
9923,9,1,1,3,SOFT,0
9923,9,2,4,6,SOFT,3
9923,9,3,7,9,SOFT,6
9923,9,4,10,12,SOFT,0
9923,9,5,13,17,SOFT,3
9923,10,1,1,1,MEDIUM,0
9923,10,2,2,2,HARD,0
9923,10,3,3,8,MEDIUM,0
9923,10,4,9,11,MEDIUM,6
9923,10,5,12,14,SOFT,0
9923,10,6,15,17,SOFT,3
9923,10,7,18,21,SOFT,6
9923,11,1,1,12,MEDIUM,0
9923,11,2,13,15,SOFT,0
9923,11,3,16,19,SOFT,3
9923,12,1,1,3,MEDIUM,0
9923,12,2,4,11,MEDIUM,3
9923,12,3,12,14,SOFT,0
9923,12,4,15,17,SOFT,3
9923,12,5,18,20,MEDIUM,11
9923,13,1,1,3,SOFT,0
9923,13,2,4,12,SOFT,3
9923,13,3,13,15,SOFT,0
9923,13,4,16,18,SOFT,3
9923,13,5,19,21,SOFT,6
9923,14,1,1,3,MEDIUM,0
9923,14,2,4,6,MEDIUM,3
9923,14,3,7,9,MEDIUM,0
9923,14,4,10,12,MEDIUM,0
9923,14,5,13,15,SOFT,0
9923,14,6,16,18,SOFT,3
9923,14,7,19,21,MEDIUM,12
9923,15,1,1,6,MEDIUM,0
9923,15,2,7,9,MEDIUM,6
9923,15,3,10,11,SOFT,0
9923,15,4,12,15,SOFT,2
9923,15,5,16,18,MEDIUM,9
9923,16,1,1,3,SOFT,0
9923,16,2,4,8,SOFT,3
9923,16,3,9,11,SOFT,0
9923,16,4,12,18,SOFT,3
9923,17,1,1,6,MEDIUM,0
9923,17,2,7,11,MEDIUM,6
9923,17,3,12,14,SOFT,0
9923,17,4,15,19,SOFT,3
9923,18,1,1,3,SOFT,0
9923,18,2,4,6,SOFT,3
9923,18,3,7,8,SOFT,6
9923,18,4,9,11,SOFT,0
9923,18,5,12,14,SOFT,3
9923,18,6,15,17,SOFT,0
9923,19,1,1,1,HARD,0
9923,19,2,2,4,SOFT,0
9923,19,3,5,8,SOFT,3
9923,19,4,9,11,SOFT,0
9923,19,5,12,14,SOFT,0
9923,19,6,15,17,SOFT,7
9923,20,1,1,3,MEDIUM,0
9923,20,2,4,7,MEDIUM,0
9923,20,3,8,9,MEDIUM,7
9923,20,4,10,12,SOFT,0
9923,20,5,13,14,SOFT,3
9923,20,6,15,17,MEDIUM,9
9923,29,1,1,3,SOFT,0
9923,29,2,4,7,SOFT,3
9923,29,3,8,10,SOFT,7
9923,29,4,11,13,SOFT,0
9923,29,5,14,16,SOFT,0
9923,29,6,17,21,SOFT,3
9924,1,1,1,3,SOFT,0
9924,1,2,4,6,SOFT,0
9924,1,3,7,9,SOFT,3
9924,1,4,10,12,SOFT,0
9924,1,5,13,15,SOFT,3
9924,1,6,16,18,SOFT,0
9924,2,1,1,3,SOFT,0
9924,2,2,4,6,SOFT,3
9924,2,3,7,9,SOFT,0
9924,2,4,10,12,SOFT,3
9924,2,5,13,15,SOFT,0
9924,2,6,16,18,SOFT,0
9924,3,1,1,3,SOFT,0
9924,3,2,4,6,SOFT,0
9924,3,3,7,9,SOFT,3
9924,3,4,10,12,SOFT,0
9924,3,5,13,15,SOFT,3
9924,3,6,16,18,SOFT,0
9924,4,1,1,3,SOFT,0
9924,4,2,4,6,SOFT,0
9924,4,3,7,9,SOFT,0
9924,4,4,10,12,SOFT,0
9924,4,5,13,15,SOFT,0
9924,6,1,1,3,SOFT,0
9924,6,2,4,6,SOFT,0
9924,7,1,1,3,SOFT,0
9924,7,2,4,6,SOFT,3
9924,7,3,7,9,SOFT,0
9924,8,1,1,3,SOFT,0
9924,8,2,4,6,SOFT,0
9924,8,3,7,9,SOFT,0
9924,8,4,10,12,SOFT,0
9924,8,5,13,15,SOFT,0
9924,9,1,1,3,SOFT,0
9924,9,2,4,6,SOFT,0
9924,9,3,7,9,SOFT,3
9924,9,4,10,12,SOFT,0
9924,9,5,13,15,SOFT,3
9924,9,6,16,18,SOFT,0
9924,10,1,1,3,SOFT,0
9924,10,2,4,6,SOFT,0
9924,10,3,7,9,SOFT,0
9924,10,4,10,12,SOFT,0
9924,10,5,13,15,SOFT,3
9924,10,6,16,18,SOFT,0
9924,11,1,1,3,SOFT,0
9924,11,2,4,6,SOFT,0
9924,12,1,1,3,SOFT,0
9924,12,2,4,6,SOFT,0
9924,12,3,7,9,SOFT,0
9924,13,1,1,3,SOFT,0
9924,13,2,4,6,SOFT,0
9924,14,1,1,3,SOFT,0
9924,14,2,4,6,SOFT,0
9924,14,3,7,9,SOFT,0
9924,14,4,10,12,SOFT,0
9924,14,5,13,15,SOFT,3
9924,14,6,16,18,SOFT,0
9924,15,1,1,3,SOFT,0
9924,15,2,4,6,SOFT,0
9924,16,1,1,3,SOFT,0
9924,16,2,4,6,SOFT,0
9924,16,3,7,9,SOFT,3
9924,16,4,10,12,SOFT,0
9924,17,1,1,3,SOFT,0
9924,17,2,4,6,SOFT,0
9924,17,3,7,9,SOFT,0
9924,17,4,10,12,SOFT,3
9924,17,5,13,15,SOFT,0
9924,18,1,1,3,SOFT,0
9924,18,2,4,6,SOFT,3
9924,18,3,7,9,SOFT,0
9924,18,4,10,12,SOFT,0
9924,18,5,13,15,SOFT,0
9924,19,1,1,3,SOFT,0
9924,19,2,4,6,SOFT,3
9924,19,3,7,9,SOFT,0
9924,19,4,10,12,SOFT,3
9924,19,5,13,15,SOFT,0
9924,19,6,16,18,SOFT,0
9924,20,1,1,3,SOFT,0
9924,20,2,4,6,SOFT,0
9924,20,3,7,9,SOFT,0
9924,20,4,10,12,SOFT,0
9924,29,1,1,3,SOFT,0
9924,29,2,4,6,SOFT,0
9924,29,3,7,9,SOFT,3
9924,29,4,10,12,SOFT,0
9928,1,1,1,17,MEDIUM,0
9928,1,2,18,48,HARD,0
9928,1,3,49,70,HARD,0
9928,2,1,1,31,MEDIUM,0
9928,2,2,32,70,HARD,0
9928,3,1,1,40,MEDIUM,0
9928,3,2,41,70,HARD,0
9928,4,1,1,33,MEDIUM,0
9928,4,2,34,69,HARD,0
9928,6,1,1,32,HARD,0
9928,6,2,33,69,MEDIUM,0
9928,7,1,1,21,MEDIUM,0
9928,7,2,22,69,HARD,0
9928,8,1,1,39,MEDIUM,1
9928,8,2,40,70,HARD,1
9928,9,1,1,19,MEDIUM,0
9928,9,2,20,40,HARD,0
9928,9,3,41,70,HARD,0
9928,10,1,1,36,MEDIUM,1
9928,10,2,37,70,HARD,1
9928,11,1,1,20,MEDIUM,0
9928,11,2,21,37,SOFT,0
9928,11,3,38,69,HARD,0
9928,12,1,1,14,SOFT,0
9928,12,2,15,38,MEDIUM,0
9928,12,3,39,69,HARD,0
9928,13,1,1,5,SOFT,0
9928,13,2,6,41,MEDIUM,0
9928,13,3,42,69,MEDIUM,0
9928,14,1,1,40,MEDIUM,0
9928,14,2,41,70,HARD,0
9928,15,1,1,14,MEDIUM,0
9928,15,2,15,69,HARD,0
9928,16,1,1,42,HARD,0
9928,16,2,43,69,MEDIUM,0
9928,17,1,1,15,SOFT,0
9928,17,2,16,51,HARD,0
9928,17,3,52,69,MEDIUM,0
9928,18,1,1,19,MEDIUM,0
9928,18,2,20,43,HARD,0
9928,18,3,44,70,HARD,0
9928,19,1,1,18,MEDIUM,0
9928,19,2,19,45,HARD,1
9928,19,3,46,70,HARD,0
9928,20,1,1,30,MEDIUM,0
9928,20,2,31,48,HARD,0
9928,29,1,1,13,MEDIUM,0
9928,29,2,14,35,HARD,0
9928,29,3,36,69,HARD,0
9929,1,1,1,3,MEDIUM,0
9929,1,2,4,6,MEDIUM,3
9929,1,3,7,8,MEDIUM,6
9929,1,4,9,16,MEDIUM,8
9929,1,5,17,19,SOFT,0
9929,1,6,20,23,SOFT,3
9929,2,1,1,7,HARD,0
9929,2,2,8,16,HARD,7
9929,2,3,17,22,SOFT,0
9929,3,1,1,9,HARD,0
9929,3,2,10,11,HARD,9
9929,3,3,12,19,HARD,0
9929,3,4,20,25,SOFT,0
9929,4,1,1,9,HARD,0
9929,4,2,10,13,HARD,9
9929,4,3,14,19,MEDIUM,0
9929,6,1,1,8,HARD,0
9929,6,2,9,12,HARD,8
9929,6,3,13,14,HARD,12
9929,6,4,15,21,SOFT,0
9929,7,1,1,8,HARD,0
9929,7,2,9,20,HARD,8
9929,7,3,21,23,MEDIUM,0
9929,8,1,1,7,HARD,0
9929,8,2,8,16,HARD,7
9929,8,3,17,19,SOFT,0
9929,8,4,20,22,HARD,16
9929,9,1,1,10,HARD,0
9929,9,2,11,16,HARD,10
9929,9,3,17,22,SOFT,0
9929,10,1,1,1,HARD,0
9929,10,2,2,10,HARD,1
9929,10,3,11,14,SOFT,0
9929,10,4,15,17,HARD,10
9929,11,1,1,3,MEDIUM,0
9929,11,2,4,6,MEDIUM,3
9929,11,3,7,9,MEDIUM,6
9929,11,4,10,17,MEDIUM,9
9929,11,5,18,23,SOFT,0
9929,12,1,1,8,HARD,0
9929,12,2,9,17,HARD,8
9929,12,3,18,24,SOFT,0
9929,13,1,1,6,HARD,0
9929,13,2,7,14,HARD,6
9929,13,3,15,20,SOFT,0
9929,14,1,1,9,HARD,0
9929,14,2,10,15,HARD,9
9929,14,3,16,21,MEDIUM,0
9929,15,1,1,9,MEDIUM,0
9929,15,2,10,16,MEDIUM,9
9929,15,3,17,22,SOFT,0
9929,16,1,1,11,HARD,0
9929,16,2,12,18,HARD,11
9929,16,3,19,24,SOFT,0
9929,17,1,1,1,HARD,0
9929,17,2,2,10,HARD,1
9929,17,3,11,16,SOFT,0
9929,18,1,1,8,HARD,0
9929,18,2,9,14,HARD,0
9929,18,3,15,21,HARD,14
9929,18,4,22,24,MEDIUM,0
9929,18,5,25,27,HARD,21
9929,19,1,1,7,HARD,0
9929,19,2,8,16,HARD,7
9929,19,3,17,19,SOFT,0
9929,19,4,20,23,SOFT,3
9929,20,1,1,9,MEDIUM,0
9929,20,2,10,16,MEDIUM,9
9929,20,3,17,22,SOFT,0
9929,29,1,1,6,HARD,0
9929,29,2,7,13,SOFT,0
9929,29,3,14,21,SOFT,7
9930,1,1,1,3,MEDIUM,0
9930,1,2,4,6,MEDIUM,0
9930,1,3,7,9,SOFT,0
9930,2,1,1,3,MEDIUM,0
9930,2,2,4,9,MEDIUM,0
9930,2,3,10,12,SOFT,0
9930,3,1,1,3,MEDIUM,0
9930,3,2,4,6,MEDIUM,3
9930,3,3,7,9,MEDIUM,0
9930,3,4,10,12,SOFT,0
9930,4,1,1,3,MEDIUM,0
9930,4,2,4,5,MEDIUM,3
9930,4,3,6,8,MEDIUM,0
9930,4,4,9,11,SOFT,0
9930,6,1,1,3,MEDIUM,0
9930,6,2,4,6,MEDIUM,3
9930,6,3,7,9,MEDIUM,0
9930,6,4,10,12,SOFT,0
9930,7,1,1,6,MEDIUM,0
9930,8,1,1,4,MEDIUM,0
9930,8,2,5,7,MEDIUM,0
9930,9,1,1,6,MEDIUM,0
9930,9,2,7,9,MEDIUM,0
9930,9,3,10,12,SOFT,0
9930,10,1,1,5,MEDIUM,0
9930,10,2,6,8,MEDIUM,0
9930,11,1,1,5,MEDIUM,0
9930,11,2,6,9,MEDIUM,0
9930,12,1,1,6,MEDIUM,0
9930,13,1,1,3,MEDIUM,0
9930,13,2,4,6,MEDIUM,3
9930,14,1,1,3,MEDIUM,0
9930,14,2,4,6,MEDIUM,3
9930,14,3,7,9,MEDIUM,0
9930,15,1,1,3,MEDIUM,0
9930,15,2,4,6,MEDIUM,3
9930,15,3,7,9,MEDIUM,0
9930,15,4,10,12,SOFT,0
9930,16,1,1,6,MEDIUM,0
9930,17,1,1,5,MEDIUM,0
9930,17,2,6,8,MEDIUM,0
9930,17,3,9,11,SOFT,0
9930,18,1,1,3,MEDIUM,0
9930,18,2,4,5,MEDIUM,3
9930,18,3,6,8,MEDIUM,0
9930,19,1,1,3,MEDIUM,0
9930,19,2,4,8,MEDIUM,0
9930,19,3,9,11,SOFT,0
9930,20,1,1,3,MEDIUM,0
9930,20,2,4,6,MEDIUM,3
9930,20,3,7,9,MEDIUM,0
9930,20,4,10,12,SOFT,0
9930,29,1,1,6,MEDIUM,0
9934,1,1,1,15,MEDIUM,3
9934,2,1,1,15,MEDIUM,0
9934,3,1,1,15,MEDIUM,0
9934,4,1,1,15,MEDIUM,0
9934,6,1,1,1,MEDIUM,0
9934,6,2,2,12,MEDIUM,6
9934,7,1,1,15,MEDIUM,3
9934,8,1,1,15,MEDIUM,3
9934,9,1,1,15,MEDIUM,3
9934,10,1,1,15,MEDIUM,3
9934,11,1,1,15,MEDIUM,5
9934,12,1,1,15,MEDIUM,0
9934,13,1,1,15,MEDIUM,0
9934,14,1,1,15,MEDIUM,3
9934,15,1,1,15,MEDIUM,3
9934,16,1,1,15,MEDIUM,0
9934,17,1,1,15,MEDIUM,0
9934,18,1,1,15,MEDIUM,3
9934,19,1,1,15,MEDIUM,0
9934,20,1,1,15,MEDIUM,3
9934,29,1,1,15,SOFT,0
9935,1,1,1,3,SOFT,0
9935,1,2,4,6,SOFT,0
9935,1,3,7,9,SOFT,0
9935,1,4,10,12,SOFT,3
9935,1,5,13,15,SOFT,0
9935,2,1,1,3,SOFT,3
9935,2,2,4,8,SOFT,0
9935,2,3,9,11,SOFT,0
9935,2,4,12,14,SOFT,3
9935,2,5,15,17,SOFT,0
9935,2,6,18,20,SOFT,0
9935,3,1,1,3,SOFT,0
9935,3,2,4,6,SOFT,0
9935,3,3,7,9,SOFT,0
9935,3,4,10,12,SOFT,0
9935,3,5,13,15,SOFT,3
9935,3,6,16,18,SOFT,3
9935,4,1,1,1,SOFT,3
9935,4,2,2,4,SOFT,0
9935,4,3,5,7,SOFT,0
9935,4,4,8,10,SOFT,0
9935,4,5,11,13,SOFT,0
9935,4,6,14,16,SOFT,3
9935,4,7,17,19,SOFT,0
9935,6,1,1,2,SOFT,0
9935,6,2,3,5,SOFT,0
9935,6,3,6,8,SOFT,0
9935,6,4,9,11,SOFT,0
9935,6,5,12,14,SOFT,0
9935,7,1,1,3,SOFT,0
9935,7,2,4,6,SOFT,0
9935,8,1,1,2,SOFT,3
9935,8,2,3,5,SOFT,0
9935,8,3,6,8,SOFT,0
9935,9,1,1,2,SOFT,0
9935,9,2,3,5,SOFT,0
9935,9,3,6,7,SOFT,3
9935,9,4,8,10,SOFT,0
9935,9,5,11,12,SOFT,0
9935,9,6,13,15,SOFT,0
9935,9,7,16,18,SOFT,0
9935,10,1,1,2,SOFT,4
9935,10,2,3,5,SOFT,0
9935,10,3,6,8,SOFT,0
9935,11,1,1,3,SOFT,0
9935,11,2,4,6,SOFT,0
9935,11,3,7,9,SOFT,0
9935,11,4,10,11,SOFT,0
9935,11,5,12,14,SOFT,3
9935,11,6,15,17,SOFT,0
9935,12,1,1,2,SOFT,7
9935,12,2,3,5,SOFT,0
9935,12,3,6,8,SOFT,0
9935,12,4,9,11,SOFT,0
9935,12,5,12,14,SOFT,0
9935,12,6,15,17,SOFT,3
9935,12,7,18,20,SOFT,0
9935,13,1,1,2,SOFT,0
9935,13,2,3,5,SOFT,0
9935,13,3,6,8,SOFT,0
9935,13,4,9,11,SOFT,0
9935,13,5,12,14,SOFT,0
9935,14,1,1,2,SOFT,0
9935,14,2,3,5,SOFT,0
9935,14,3,6,8,SOFT,0
9935,14,4,9,11,SOFT,0
9935,14,5,12,14,SOFT,0
9935,14,6,15,17,SOFT,2
9935,14,7,18,20,SOFT,0
9935,15,1,1,2,SOFT,6
9935,15,2,3,5,SOFT,3
9935,15,3,6,8,SOFT,0
9935,15,4,9,11,SOFT,0
9935,15,5,12,14,SOFT,0
9935,16,1,1,2,SOFT,6
9935,16,2,3,5,SOFT,0
9935,16,3,6,8,SOFT,0
9935,17,1,1,2,SOFT,0
9935,17,2,3,5,SOFT,0
9935,17,3,6,7,SOFT,0
9935,17,4,8,10,SOFT,0
9935,17,5,11,13,SOFT,0
9935,18,1,1,3,SOFT,0
9935,18,2,4,6,SOFT,0
9935,18,3,7,9,SOFT,0
9935,18,4,10,12,SOFT,0
9935,18,5,13,15,SOFT,0
9935,18,6,16,18,SOFT,0
9935,19,1,1,3,SOFT,3
9935,19,2,4,9,SOFT,0
9935,19,3,10,12,SOFT,0
9935,19,4,13,15,SOFT,3
9935,19,5,16,18,SOFT,0
9935,19,6,19,21,SOFT,0
9935,20,1,1,2,SOFT,3
9935,20,2,3,5,SOFT,6
9935,20,3,6,8,SOFT,0
9935,20,4,9,10,SOFT,0
9935,20,5,11,13,SOFT,0
9935,29,1,1,2,MEDIUM,0
9935,29,2,3,5,SOFT,0
9935,29,3,6,8,SOFT,0
9939,1,1,1,1,INTERMEDIATE,0
9939,1,2,2,12,MEDIUM,0
9939,1,3,13,44,MEDIUM,0
9939,2,1,1,1,INTERMEDIATE,0
9939,2,2,2,13,HARD,0
9939,2,3,14,44,HARD,0
9939,3,1,1,1,INTERMEDIATE,0
9939,3,2,2,12,MEDIUM,0
9939,3,3,13,44,MEDIUM,0
9939,4,1,1,1,INTERMEDIATE,0
9939,4,2,2,13,MEDIUM,0
9939,4,3,14,43,HARD,3
9939,6,1,1,1,INTERMEDIATE,0
9939,6,2,2,11,MEDIUM,0
9939,6,3,12,44,MEDIUM,0
9939,7,1,1,1,INTERMEDIATE,0
9939,7,2,2,12,MEDIUM,0
9939,7,3,13,44,MEDIUM,0
9939,8,1,1,1,INTERMEDIATE,0
9939,8,2,2,11,MEDIUM,0
9939,8,3,12,44,MEDIUM,0
9939,9,1,1,1,INTERMEDIATE,0
9939,9,2,2,12,MEDIUM,0
9939,9,3,13,44,MEDIUM,0
9939,10,1,1,1,INTERMEDIATE,0
9939,10,2,2,12,MEDIUM,0
9939,10,3,13,44,MEDIUM,0
9939,11,1,1,1,INTERMEDIATE,0
9939,11,2,2,13,MEDIUM,0
9939,11,3,14,44,MEDIUM,0
9939,12,1,1,1,INTERMEDIATE,0
9939,12,2,2,12,MEDIUM,0
9939,12,3,13,44,MEDIUM,0
9939,13,1,1,1,INTERMEDIATE,0
9939,13,2,2,11,MEDIUM,0
9939,13,3,12,44,MEDIUM,0
9939,14,1,1,1,INTERMEDIATE,0
9939,14,2,2,12,MEDIUM,0
9939,14,3,13,44,MEDIUM,0
9939,15,1,1,1,INTERMEDIATE,0
9939,15,2,2,13,MEDIUM,0
