session_key,ts,category,flag,scope,sector,lap_number,driver_id,message
9906,2025-09-05 18:00:37+03,Flag,CLEAR,Sector,1,,,CLEAR IN TRACK SECTOR 1
9906,2025-09-05 18:00:38+03,Flag,CLEAR,Sector,2,,,CLEAR IN TRACK SECTOR 2
9906,2025-09-05 18:00:51+03,SafetyCar,,,,,,VIRTUAL SAFETY CAR ENDING
9906,2025-09-05 18:01:03+03,Flag,CLEAR,Track,,,,TRACK CLEAR
9906,2025-09-05 18:01:05+03,Drs,,,,,,DRS ENABLED
9906,2025-09-05 18:02:29+03,Flag,DOUBLE YELLOW,Sector,2,,,DOUBLE YELLOW IN TRACK SECTOR 2
9906,2025-09-05 18:02:30+03,Other,,,,,,DRS DISABLED IN ZONE 2
9906,2025-09-05 18:02:32+03,Other,,,,,,DRS ENABLED IN ZONE 2
9906,2025-09-05 18:02:32+03,Flag,CLEAR,Sector,2,,,CLEAR IN TRACK SECTOR 2
9906,2025-09-05 18:08:59+03,Flag,YELLOW,Sector,8,,,YELLOW IN TRACK SECTOR 8
9906,2025-09-05 18:08:59+03,Flag,YELLOW,Sector,9,,,YELLOW IN TRACK SECTOR 9
9906,2025-09-05 18:09:00+03,Other,,,,,,DRS DISABLED IN ZONE 1
9906,2025-09-05 18:09:28+03,Flag,RED,Track,,,,RED FLAG
9906,2025-09-05 18:09:28+03,Flag,CLEAR,Sector,8,,,CLEAR IN TRACK SECTOR 8
9906,2025-09-05 18:09:28+03,Flag,CLEAR,Sector,9,,,CLEAR IN TRACK SECTOR 9
9906,2025-09-05 18:09:28.148+03,SessionStatus,,,,,,SESSION ABORTED
9906,2025-09-05 18:13:28+03,Flag,CLEAR,Track,,,,TRACK CLEAR
9906,2025-09-05 18:13:30+03,Drs,,,,,,DRS ENABLED
9906,2025-09-05 18:13:35+03,Flag,YELLOW,Sector,13,,,YELLOW IN TRACK SECTOR 13
9906,2025-09-05 18:13:36+03,Other,,,,,,DRS DISABLED IN ZONE 1
9906,2025-09-05 18:13:47+03,Other,,,,,,DRS ENABLED IN ZONE 1
9906,2025-09-05 18:13:47+03,Flag,CLEAR,Sector,13,,,CLEAR IN TRACK SECTOR 13
9906,2025-09-05 18:14:10+03,Other,,,,,,SESSION WILL RESUME AT 17:15
9906,2025-09-05 18:15:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
9906,2025-09-05 18:15:00.061+03,SessionStatus,,,,,,SESSION STARTED
9906,2025-09-05 18:17:20+03,Other,,,,,,INCIDENT INVOLVING CAR 81 (PIA) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS
9906,2025-09-05 18:19:50+03,Other,,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS
9906,2025-09-05 18:20:22+03,Other,,,,,,TURN 6 INCIDENT INVOLVING CAR 5 (BOR) NOTED - YELLOW FLAG INFRINGEMENT
9906,2025-09-05 18:26:41+03,Other,,,,,,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CAR 5 (BOR) WILL BE INVESTIGATED AFTER THE SESSION - YELLOW FLAG INFRINGEMENT
9906,2025-09-05 19:00:00+03,Flag,CHEQUERED,Track,,,,CHEQUERED FLAG
9906,2025-09-05 19:00:00.063+03,SessionStatus,,,,,,SESSION FINISHED
9906,2025-09-05 19:00:07+03,Other,,,,,,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI)
9906,2025-09-05 19:05:17+03,Flag,DOUBLE YELLOW,Sector,3,,,DOUBLE YELLOW IN TRACK SECTOR 3
9906,2025-09-05 19:05:19+03,Other,,,,,,DRS DISABLED IN ZONE 2
9906,2025-09-05 19:05:44+03,Flag,YELLOW,Sector,7,,,YELLOW IN TRACK SECTOR 7
9906,2025-09-05 19:05:57+03,Flag,YELLOW,Sector,8,,,YELLOW IN TRACK SECTOR 8
9906,2025-09-05 19:05:58+03,Flag,YELLOW,Sector,5,,,YELLOW IN TRACK SECTOR 5
9906,2025-09-05 19:06:15+03,Flag,YELLOW,Sector,12,,,YELLOW IN TRACK SECTOR 12
9906,2025-09-05 19:06:17+03,Other,,,,,,DRS DISABLED IN ZONE 1
9906,2025-09-05 19:06:21+03,Flag,YELLOW,Sector,13,,,YELLOW IN TRACK SECTOR 13
9907,2025-09-06 13:30:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
9907,2025-09-06 13:30:00.099+03,SessionStatus,,,,,,SESSION STARTED
9907,2025-09-06 13:59:28+03,Other,,,,,,TURN 4 INCIDENT INVOLVING CAR 6 (HAD) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS
9907,2025-09-06 14:01:35+03,Other,,,,,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 6 (HAD) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS
9907,2025-09-06 14:30:00+03,Flag,CHEQUERED,Track,,,,CHEQUERED FLAG
9907,2025-09-06 14:30:00.057+03,SessionStatus,,,,,,SESSION FINISHED
9907,2025-09-06 14:30:08+03,Other,,,,,,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI)
9907,2025-09-06 14:36:50+03,Flag,YELLOW,Sector,12,,,YELLOW IN TRACK SECTOR 12
9907,2025-09-06 14:37:13+03,Flag,YELLOW,Sector,7,,,YELLOW IN TRACK SECTOR 7
9907,2025-09-06 14:37:15+03,Flag,YELLOW,Sector,13,,,YELLOW IN TRACK SECTOR 13
9907,2025-09-06 14:37:44+03,Flag,YELLOW,Sector,11,,,YELLOW IN TRACK SECTOR 11
9907,2025-09-06 14:37:49+03,Flag,DOUBLE YELLOW,Sector,3,,,DOUBLE YELLOW IN TRACK SECTOR 3
9907,2025-09-06 14:37:57+03,Other,,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15
9908,2025-09-06 17:00:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
9908,2025-09-06 17:00:00.059+03,SessionStatus,,,,,,SESSION STARTED
9908,2025-09-06 17:04:17+03,Other,,,,,,CAR 55 (SAI) TIME 1:20.470 DELETED - TRACK LIMITS AT TURN 7 LAP 3 16:03:35
9908,2025-09-06 17:08:27+03,Other,,,,,,CAR 23 (ALB) TIME 1:43.018 DELETED - TRACK LIMITS AT TURN 1 LAP 3 16:06:39
9908,2025-09-06 17:17:46+03,Other,,,,,,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 6 LAP 6 16:16:28 (PIT)
9908,2025-09-06 17:17:55+03,Other,,,,,,CAR 4 (NOR) TIME 1:40.393 DELETED - TRACK LIMITS AT TURN 1 LAP 6 16:16:18
9908,2025-09-06 17:18:00+03,Flag,CHEQUERED,Track,,,,CHEQUERED FLAG
9908,2025-09-06 17:18:00.05+03,SessionStatus,,,,,,SESSION FINISHED
9908,2025-09-06 17:18:24+03,Other,,,,,,FIRST CAR TO TAKE THE FLAG - CAR 5 (BOR)
9908,2025-09-06 17:18:37+03,Other,,,,,,PIT LANE INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS
9908,2025-09-06 17:20:05+03,Flag,YELLOW,Sector,7,,,YELLOW IN TRACK SECTOR 7
9908,2025-09-06 17:20:17+03,Flag,YELLOW,Sector,8,,,YELLOW IN TRACK SECTOR 8
9908,2025-09-06 17:21:10+03,Other,,,,,,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 12 (ANT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
9908,2025-09-06 17:21:40+03,Other,,,,,,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 12 (ANT) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
9908,2025-09-06 17:22:14+03,Other,,,,,,START OF Q2 WILL BE DELAYED
9908,2025-09-06 17:22:44+03,Flag,CLEAR,Sector,8,,,CLEAR IN TRACK SECTOR 8
9908,2025-09-06 17:23:01+03,Other,,,,,,Q2 WILL START AT 16:27
9908,2025-09-06 17:25:06+03,Flag,CLEAR,Sector,7,,,CLEAR IN TRACK SECTOR 7
9908,2025-09-06 17:27:00+03,Other,,,,,,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS
9908,2025-09-06 17:27:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
9908,2025-09-06 17:27:00.061+03,SessionStatus,,,,,,SESSION STARTED
9908,2025-09-06 17:33:49+03,Other,,,,,,CAR 4 (NOR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 10 16:32:21 (PIT)
9908,2025-09-06 17:42:00+03,Flag,CHEQUERED,Track,,,,CHEQUERED FLAG
9908,2025-09-06 17:42:00.066+03,SessionStatus,,,,,,SESSION FINISHED
9908,2025-09-06 17:42:33+03,Other,,,,,,FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB)
9908,2025-09-06 17:43:57+03,Flag,YELLOW,Sector,7,,,YELLOW IN TRACK SECTOR 7
9908,2025-09-06 17:44:10+03,Flag,YELLOW,Sector,8,,,YELLOW IN TRACK SECTOR 8
9908,2025-09-06 17:46:09+03,Other,,,,,,Q3 WILL START AT 16:50
9908,2025-09-06 17:46:27+03,Flag,CLEAR,Sector,8,,,CLEAR IN TRACK SECTOR 8
9908,2025-09-06 17:46:55+03,Flag,CLEAR,Sector,7,,,CLEAR IN TRACK SECTOR 7
9908,2025-09-06 17:50:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
9908,2025-09-06 17:50:00.055+03,SessionStatus,,,,,,SESSION STARTED
9908,2025-09-06 18:02:00+03,Flag,CHEQUERED,Track,,,,CHEQUERED FLAG
9908,2025-09-06 18:02:00.055+03,SessionStatus,,,,,,SESSION FINISHED
9908,2025-09-06 18:02:10+03,Other,,,,,,FIRST CAR TO TAKE THE FLAG - CAR 4 (NOR)
9908,2025-09-06 18:04:38+03,Other,,,,,,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 12 (ANT) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
9912,2025-09-07 15:20:01+03,Flag,GREEN,Track,,1,,GREEN LIGHT - PIT EXIT OPEN
9912,2025-09-07 15:27:55+03,Other,,,,1,,PIT EXIT INCIDENT INVOLVING CAR 14 (ALO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT
9912,2025-09-07 15:28:15+03,Other,,,,1,,PIT EXIT INCIDENT INVOLVING CAR 18 (STR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT
9912,2025-09-07 15:30:01+03,Other,,,,1,,PIT EXIT CLOSED
9912,2025-09-07 15:30:44+03,Flag,YELLOW,Sector,7,1,,YELLOW IN TRACK SECTOR 7
9912,2025-09-07 15:31:59+03,Other,,,,1,,FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CAR 14 (ALO) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT
9912,2025-09-07 15:32:06+03,Other,,,,1,,FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CAR 18 (STR) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT
9912,2025-09-07 15:32:19+03,Flag,YELLOW,Sector,8,1,,YELLOW IN TRACK SECTOR 8
9912,2025-09-07 15:32:19+03,Flag,YELLOW,Sector,9,1,,YELLOW IN TRACK SECTOR 9
9912,2025-09-07 15:32:20+03,Other,,,,1,,DRS DISABLED IN ZONE 1
9912,2025-09-07 15:32:24+03,Flag,YELLOW,Sector,11,1,,YELLOW IN TRACK SECTOR 11
9912,2025-09-07 15:32:53+03,Flag,YELLOW,Sector,10,1,,YELLOW IN TRACK SECTOR 10
9912,2025-09-07 15:34:04+03,Flag,CLEAR,Sector,8,1,,CLEAR IN TRACK SECTOR 8
9912,2025-09-07 15:34:04+03,Flag,CLEAR,Sector,9,1,,CLEAR IN TRACK SECTOR 9
9912,2025-09-07 15:35:36+03,Flag,CLEAR,Sector,10,1,,CLEAR IN TRACK SECTOR 10
9912,2025-09-07 15:35:48+03,Flag,CLEAR,Sector,11,1,,CLEAR IN TRACK SECTOR 11
9912,2025-09-07 15:35:48+03,Other,,,,1,,DRS ENABLED IN ZONE 1
9912,2025-09-07 15:39:08+03,Flag,CLEAR,Sector,7,1,,CLEAR IN TRACK SECTOR 7
9912,2025-09-07 15:45:33+03,Other,,,,1,,RISK OF RAIN FOR F1 RACE IS 0%
9912,2025-09-07 15:57:04+03,Drs,,,,1,,DRS DISABLED
9912,2025-09-07 16:03:34.805+03,SessionStatus,,,,1,,SESSION STARTED
9912,2025-09-07 16:03:35+03,Flag,GREEN,Track,,1,,GREEN LIGHT - PIT EXIT OPEN
9912,2025-09-07 16:04:53+03,Other,,,,1,,TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED
9912,2025-09-07 16:05:25+03,Drs,,,,2,,DRS ENABLED
9912,2025-09-07 16:05:38+03,Other,,,,2,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) REVIEWED NO FURTHER INVESTIGATION
9912,2025-09-07 16:08:21+03,Other,,,,4,,TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 44 (HAM) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE
9912,2025-09-07 16:10:57+03,Other,,,,6,,CAR 16 (LEC) TIME 1:24.525 DELETED - TRACK LIMITS AT TURN 1 LAP 4 15:08:05
9912,2025-09-07 16:11:41+03,Other,,,,6,,TURN 4 INCIDENT INVOLVING CARS 31 (OCO) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
9912,2025-09-07 16:11:47+03,Other,,,,6,,CAR 18 (STR) TIME 1:26.506 DELETED - TRACK LIMITS AT TURN 4 LAP 2 15:05:41
9912,2025-09-07 16:12:23+03,Other,,,,7,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 44 (HAM) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE
9912,2025-09-07 16:13:58+03,Other,,,,8,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 31 (OCO) AND 18 (STR) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
9912,2025-09-07 16:15:35+03,Other,,,,9,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - FORCING ANOTHER DRIVER OFF THE TRACK
9912,2025-09-07 16:16:16+03,Other,,,,10,,CAR 12 (ANT) TIME 1:25.080 DELETED - TRACK LIMITS AT TURN 5 LAP 6 15:11:21
9912,2025-09-07 16:17:36+03,Other,,,,11,,CAR 6 (HAD) TIME 1:25.728 DELETED - TRACK LIMITS AT TURN 1 LAP 8 15:13:53
9912,2025-09-07 16:18:12+03,Other,,,,11,,CAR 43 (COL) TIME 1:24.816 DELETED - TRACK LIMITS AT TURN 5 LAP 9 15:15:41
9912,2025-09-07 16:25:24+03,Other,,,,16,,CAR 10 (GAS) TIME 1:25.448 DELETED - TRACK LIMITS AT TURN 5 LAP 15 15:24:13
9912,2025-09-07 16:27:51+03,Other,,,,18,,TURN 4 INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS
9912,2025-09-07 16:29:00+03,Other,,,,19,,CAR 55 (SAI) TIME 1:24.342 DELETED - TRACK LIMITS AT TURN 4 LAP 17 15:26:50
9912,2025-09-07 16:29:59+03,Other,,,,19,,CAR 10 (GAS) TIME 1:24.841 DELETED - TRACK LIMITS AT TURN 7 LAP 18 15:28:43
9912,2025-09-07 16:36:18+03,Other,,,,24,,CAR 12 (ANT) TIME 1:23.671 DELETED - TRACK LIMITS AT TURN 5 LAP 23 15:35:14
9912,2025-09-07 16:36:20+03,Other,,,,24,,CAR 55 (SAI) TIME 1:23.827 DELETED - TRACK LIMITS AT TURN 5 LAP 23 15:35:17
9912,2025-09-07 16:39:15+03,Other,,,,26,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS
9912,2025-09-07 16:42:13+03,Other,,,,28,,FIA STEWARDS: REPRIMAND (DRIVING) FOR CAR 55 (SAI) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS
9912,2025-09-07 16:43:10+03,Other,,,,29,,CAR 23 (ALB) TIME 1:23.723 DELETED - TRACK LIMITS AT TURN 2 LAP 27 15:40:31
9912,2025-09-07 16:43:31+03,Other,,,,29,,CAR 12 (ANT) TIME 1:24.699 DELETED - TRACK LIMITS AT TURN 2 LAP 26 15:39:02
9912,2025-09-07 16:44:27+03,Flag,BLACK AND WHITE,Driver,,30,7,BLACK AND WHITE FLAG FOR CAR 12 (ANT) - TRACK LIMITS
9912,2025-09-07 16:45:34+03,Other,,,,31,,CAR 22 (TSU) TIME 1:26.182 DELETED - TRACK LIMITS AT TURN 5 LAP 27 15:41:21
9912,2025-09-07 16:45:35+03,Other,,,,31,,CAR 30 (LAW) TIME 1:27.448 DELETED - TRACK LIMITS AT TURN 5 LAP 27 15:41:21
9912,2025-09-07 16:46:28+03,Other,,,,31,,CAR 43 (COL) TIME 1:25.753 DELETED - TRACK LIMITS AT TURN 1 LAP 30 15:44:54
9912,2025-09-07 16:52:19+03,Other,,,,36,,CAR 10 (GAS) TIME 1:24.437 DELETED - TRACK LIMITS AT TURN 5 LAP 33 15:49:26
9912,2025-09-07 16:52:24+03,Flag,BLACK AND WHITE,Driver,,36,6,BLACK AND WHITE FLAG FOR CAR 10 (GAS) - TRACK LIMITS
9912,2025-09-07 16:57:54+03,Flag,BLUE,Driver,,40,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:57:53
9912,2025-09-07 16:59:18+03,Flag,DOUBLE YELLOW,Sector,7,41,,DOUBLE YELLOW IN TRACK SECTOR 7
9912,2025-09-07 16:59:24+03,Flag,YELLOW,Sector,6,41,,YELLOW IN TRACK SECTOR 6
9912,2025-09-07 16:59:28+03,Flag,CLEAR,Sector,7,41,,CLEAR IN TRACK SECTOR 7
9912,2025-09-07 16:59:30+03,Flag,CLEAR,Sector,6,41,,CLEAR IN TRACK SECTOR 6
9912,2025-09-07 17:00:33+03,Other,,,,42,,TURN 5 INCIDENT INVOLVING CARS 55 (SAI) AND 87 (BEA) NOTED
9912,2025-09-07 17:01:49+03,Other,,,,42,,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 87 (BEA) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION
9912,2025-09-07 17:04:25+03,Other,,,,44,,CAR 55 (SAI) TIME 1:29.703 DELETED - TRACK LIMITS AT TURN 5 LAP 40 15:59:16
9912,2025-09-07 17:04:26+03,Other,,,,44,,CAR 87 (BEA) TIME 1:33.514 DELETED - TRACK LIMITS AT TURN 5 LAP 40 15:59:20
9912,2025-09-07 17:06:00+03,Other,,,,46,,TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 23 (ALB) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
9912,2025-09-07 17:07:12+03,Other,,,,46,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 87 (BEA) - CAUSING A COLLISION
9912,2025-09-07 17:07:27+03,Other,,,,47,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 23 (ALB) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
9912,2025-09-07 17:10:50+03,Other,,,,49,,CAR 63 (RUS) TIME 1:22.496 DELETED - TRACK LIMITS AT TURN 2 LAP 48 16:09:31
9912,2025-09-07 17:12:46+03,Flag,BLUE,Driver,,50,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:12:45
9912,2025-09-07 17:15:49+03,Flag,BLUE,Driver,,53,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:15:48
9912,2025-09-07 17:16:12+03,Other,,,,53,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 12 (ANT) - DRIVING ERRATICALLY
9912,2025-09-07 17:16:59+03,Flag,CHEQUERED,Track,,53,,CHEQUERED FLAG
9912,2025-09-07 17:16:59.301+03,SessionStatus,,,,53,,SESSION FINISHED
9912,2025-09-07 17:17:05+03,Other,,,,53,,CAR 5 (BOR) TIME 1:22.619 DELETED - TRACK LIMITS AT TURN 1 LAP 52 16:15:25
9912,2025-09-07 17:17:56+03,Other,,,,53,,CAR 43 (COL) TIME 1:25.035 DELETED - TRACK LIMITS AT TURN 5 LAP 50 16:13:33
9912,2025-09-07 17:18:26+03,Other,,,,53,,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - FORCING ANOTHER DRIVER OFF THE TRACK
9912,2025-09-07 17:21:36+03,Other,,,,53,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE
9913,2025-08-29 13:15:37+03,Other,,,,,,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%
9913,2025-08-29 13:29:25+03,SafetyCar,,,,,,VIRTUAL SAFETY CAR DEPLOYED
9913,2025-08-29 13:29:27+03,Flag,DOUBLE YELLOW,Sector,2,,,DOUBLE YELLOW IN TRACK SECTOR 2
9913,2025-08-29 13:29:29+03,Flag,DOUBLE YELLOW,Sector,3,,,DOUBLE YELLOW IN TRACK SECTOR 3
9913,2025-08-29 13:30:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
9913,2025-08-29 13:30:00.058+03,SessionStatus,,,,,,SESSION STARTED
9913,2025-08-29 13:30:36+03,Flag,CLEAR,Sector,2,,,CLEAR IN TRACK SECTOR 2
9913,2025-08-29 13:30:38+03,Flag,CLEAR,Sector,3,,,CLEAR IN TRACK SECTOR 3
9913,2025-08-29 13:31:02+03,SafetyCar,,,,,,VIRTUAL SAFETY CAR ENDING
9913,2025-08-29 13:31:12+03,Flag,CLEAR,Track,,,,TRACK CLEAR
9913,2025-08-29 13:31:13+03,Drs,,,,,,DRS ENABLED
9913,2025-08-29 13:39:07+03,Flag,YELLOW,Sector,5,,,YELLOW IN TRACK SECTOR 5
9913,2025-08-29 13:39:09+03,Flag,CLEAR,Sector,5,,,CLEAR IN TRACK SECTOR 5
9913,2025-08-29 13:40:51+03,Flag,YELLOW,Sector,14,,,YELLOW IN TRACK SECTOR 14
9913,2025-08-29 13:40:52+03,Flag,DOUBLE YELLOW,Sector,14,,,DOUBLE YELLOW IN TRACK SECTOR 14
9913,2025-08-29 13:40:52+03,Flag,YELLOW,Sector,15,,,YELLOW IN TRACK SECTOR 15
9913,2025-08-29 13:40:55+03,Flag,CLEAR,Sector,15,,,CLEAR IN TRACK SECTOR 15
9913,2025-08-29 13:41:10+03,Flag,YELLOW,Sector,11,,,YELLOW IN TRACK SECTOR 11
9913,2025-08-29 13:41:15+03,Flag,CLEAR,Sector,14,,,CLEAR IN TRACK SECTOR 14
9913,2025-08-29 13:41:20.75+03,SessionStatus,,,,,,SESSION ABORTED
9913,2025-08-29 13:41:21+03,Flag,RED,Track,,,,RED FLAG
9913,2025-08-29 13:41:21+03,Flag,CLEAR,Sector,11,,,CLEAR IN TRACK SECTOR 11
9913,2025-08-29 13:46:31+03,Flag,CLEAR,Track,,,,TRACK CLEAR
9913,2025-08-29 13:46:39+03,Other,,,,,,SESSION WILL RESUME AT 12:48
9913,2025-08-29 13:47:00+03,Drs,,,,,,DRS ENABLED
9913,2025-08-29 13:48:00+03,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
9913,2025-08-29 13:48:00.061+03,SessionStatus,,,,,,SESSION STARTED
9913,2025-08-29 14:30:00+03,Flag,CHEQUERED,Track,,,,CHEQUERED FLAG
9913,2025-08-29 14:30:00.083+03,SessionStatus,,,,,,SESSION FINISHED
9913,2025-08-29 14:30:05+03,Other,,,,,,FIRST CAR TO TAKE THE FLAG - CAR 1 (VER)
9913,2025-08-29 14:32:45+03,Flag,YELLOW,Sector,2,,,YELLOW IN TRACK SECTOR 2
9913,2025-08-29 14:33:00+03,Flag,DOUBLE YELLOW,Sector,2,,,DOUBLE YELLOW IN TRACK SECTOR 2
9913,2025-08-29 14:33:07+03,Flag,YELLOW,Sector,1,,,YELLOW IN TRACK SECTOR 1
9913,2025-08-29 14:34:35+03,Flag,YELLOW,Sector,14,,,YELLOW IN TRACK SECTOR 14
9913,2025-08-29 14:34:38+03,Flag,CLEAR,Sector,14,,,CLEAR IN TRACK SECTOR 14
9913,2025-08-29 14:36:05+03,Flag,DOUBLE YELLOW,Sector,10,,,DOUBLE YELLOW IN TRACK SECTOR 10
9913,2025-08-29 14:36:06+03,Flag,YELLOW,Sector,10,,,YELLOW IN TRACK SECTOR 10
9913,2025-08-29 14:36:22+03,Flag,YELLOW,Sector,11,,,YELLOW IN TRACK SECTOR 11
9913,2025-08-29 14:36:50+03,Flag,DOUBLE YELLOW,Sector,11,,,DOUBLE YELLOW IN TRACK SECTOR 11
9913,2025-08-29 14:37:12+03,Flag,DOUBLE YELLOW,Sector,10,,,DOUBLE YELLOW IN TRACK SECTOR 10
9913,2025-08-29 14:37:21+03,Flag,YELLOW,Sector,12,,,YELLOW IN TRACK SECTOR 12
9913,2025-08-29 14:37:24+03,Flag,YELLOW,Sector,5,,,YELLOW IN TRACK SECTOR 5
9913,2025-08-29 14:37:25+03,Flag,DOUBLE YELLOW,Sector,8,,,DOUBLE YELLOW IN TRACK SECTOR 8
9913,2025-08-29 14:37:26+03,Flag,CLEAR,Sector,1,,,CLEAR IN TRACK SECTOR 1
9913,2025-08-29 14:37:35+03,Flag,DOUBLE YELLOW,Sector,5,,,DOUBLE YELLOW IN TRACK SECTOR 5
9913,2025-08-29 14:37:42+03,Flag,DOUBLE YELLOW,Sector,14,,,DOUBLE YELLOW IN TRACK SECTOR 14
9913,2025-08-29 14:37:44+03,Flag,DOUBLE YELLOW,Sector,15,,,DOUBLE YELLOW IN TRACK SECTOR 15
9913,2025-08-29 14:37:59+03,Flag,DOUBLE YELLOW,Sector,3,,,DOUBLE YELLOW IN TRACK SECTOR 3
9913,2025-08-29 14:38:10+03,Flag,DOUBLE YELLOW,Sector,4,,,DOUBLE YELLOW IN TRACK SECTOR 4
9913,2025-08-29 14:38:14+03,Flag,DOUBLE YELLOW,Sector,9,,,DOUBLE YELLOW IN TRACK SECTOR 9
9913,2025-08-29 14:38:16+03,Flag,DOUBLE YELLOW,Sector,6,,,DOUBLE YELLOW IN TRACK SECTOR 6
9913,2025-08-29 14:38:23+03,Flag,DOUBLE YELLOW,Sector,7,,,DOUBLE YELLOW IN TRACK SECTOR 7
9913,2025-08-29 14:38:25+03,Flag,DOUBLE YELLOW,Sector,16,,,DOUBLE YELLOW IN TRACK SECTOR 16
