session_key,driver_id,driver_number,position,points,number_of_laps,dnf,dns,dsq,duration_s,gap_to_leader_s,laps_down,q1_s,q2_s,q3_s,gap_raw
11282,1,3,7,0.00,15,f,f,f,,,,74.028,74.412,73.504,"[0.139, 1.386, 0.539]"
11282,4,6,8,0.00,17,f,f,f,,,,74.541,74.239,73.605,"[0.652, 1.213, 0.64]"
11282,28,41,9,0.00,19,f,f,f,,,,74.517,74.140,73.737,"[0.628, 1.114, 0.772]"
11282,17,55,10,0.00,24,f,f,f,,,,75.500,74.547,74.536,"[1.611, 1.521, 1.571]"
11282,13,27,11,0.00,14,f,f,f,,,,75.673,74.595,,"[1.784, 1.569, null]"
11282,3,5,12,0.00,14,f,f,f,,,,75.801,74.627,,"[1.912, 1.601, null]"
11282,29,43,13,0.00,16,f,f,f,,,,75.484,74.702,,"[1.595, 1.676, null]"
11282,15,31,14,0.00,17,f,f,f,,,,75.760,74.928,,"[1.871, 1.902, null]"
11282,20,87,15,0.00,17,f,f,f,,,,75.872,75.197,,"[1.983, 2.171, null]"
11282,8,14,16,0.00,7,f,f,f,,,,75.760,,,"[1.871, null, null]"
11282,27,11,17,0.00,8,f,f,f,,,,76.002,,,"[2.113, null, null]"
11282,10,18,18,0.00,9,f,f,f,,,,76.354,,,"[2.465, null, null]"
11282,6,10,19,0.00,8,f,f,f,,,,76.642,,,"[2.753, null, null]"
11282,30,77,20,0.00,8,f,f,f,,,,76.866,,,"[2.977, null, null]"
11286,18,63,1,8.00,23,f,f,f,1730.951,0.000,,,,,0
11286,2,1,2,7.00,23,f,f,f,1732.223,1.272,,,,,1.272
11286,7,12,3,6.00,23,f,f,f,1732.794,1.843,,,,,1.843
11286,19,81,4,5.00,23,f,f,f,1740.748,9.797,,,,,9.797
11286,9,16,5,4.00,23,f,f,f,1740.880,9.929,,,,,9.929
11286,16,44,6,3.00,23,f,f,f,1741.496,10.545,,,,,10.545
11286,1,3,7,2.00,23,f,f,f,1746.886,15.935,,,,,15.935
11286,28,41,8,1.00,23,f,f,f,1760.661,29.710,,,,,29.71
11286,29,43,9,0.00,23,f,f,f,1762.572,31.621,,,,,31.621
11286,17,55,10,0.00,23,f,f,f,1767.744,36.793,,,,,36.793
11286,14,30,11,0.00,23,f,f,f,1792.295,61.344,,,,,61.344
11286,3,5,12,0.00,23,f,f,f,1792.765,61.814,,,,,61.814
11286,15,31,13,0.00,23,f,f,f,1795.160,64.209,,,,,64.209
11286,27,11,14,0.00,23,f,f,f,1801.353,70.402,,,,,70.402
11286,13,27,15,0.00,23,f,f,f,1803.109,72.158,,,,,72.158
11286,10,18,16,0.00,22,f,f,f,,,1,,,,+1 LAP
11286,30,77,17,0.00,22,f,f,f,,,1,,,,+1 LAP
11286,20,87,18,0.00,22,f,f,f,,,1,,,,+1 LAP
11286,12,23,19,0.00,22,f,f,f,,,1,,,,+1 LAP
11286,6,10,20,0.00,22,f,f,f,,,1,,,,+1 LAP
11286,4,6,21,0.00,20,f,f,f,,,3,,,,+3 LAPS
11286,8,14,,0.00,15,t,f,f,,,,,,,
11287,18,63,1,0.00,24,f,f,f,,,,73.953,73.079,72.578,"[0.573, 0.104, 0.0]"
11287,7,12,2,0.00,24,f,f,f,,,,73.380,73.076,72.646,"[0.0, 0.101, 0.068]"
11287,2,1,3,0.00,28,f,f,f,,,,73.503,73.049,72.729,"[0.123, 0.074, 0.151]"
11287,19,81,4,0.00,29,f,f,f,,,,73.559,73.285,72.781,"[0.179, 0.31, 0.203]"
11287,16,44,5,0.00,27,f,f,f,,,,73.767,73.041,72.868,"[0.387, 0.066, 0.29]"
11287,1,3,6,0.00,23,f,f,f,,,,74.067,73.479,72.907,"[0.687, 0.504, 0.329]"
11287,4,6,7,0.00,22,f,f,f,,,,73.654,72.975,72.935,"[0.274, 0.0, 0.357]"
11287,9,16,8,0.00,29,f,f,f,,,,73.825,73.496,72.976,"[0.445, 0.521, 0.398]"
11287,28,41,9,0.00,28,f,f,f,,,,73.895,73.548,73.280,"[0.515, 0.573, 0.702]"
11287,29,43,10,0.00,27,f,f,f,,,,74.466,73.857,73.697,"[1.086, 0.882, 1.119]"
11287,13,27,11,0.00,21,f,f,f,,,,74.562,73.886,,"[1.182, 0.911, null]"
11287,14,30,12,0.00,22,f,f,f,,,,74.346,73.897,,"[0.966, 0.922, null]"
11287,3,5,13,0.00,22,f,f,f,,,,74.775,74.071,,"[1.395, 1.096, null]"
11287,6,10,14,0.00,20,f,f,f,,,,74.698,74.187,,"[1.318, 1.212, null]"
11287,17,55,15,0.00,21,f,f,f,,,,74.276,74.273,,"[0.896, 1.298, null]"
11287,20,87,16,0.00,22,f,f,f,,,,74.449,74.416,,"[1.069, 1.441, null]"
11287,15,31,17,0.00,12,f,f,f,,,,74.845,,,"[1.465, null, null]"
11287,12,23,18,0.00,13,f,f,f,,,,74.851,,,"[1.471, null, null]"
11287,8,14,19,0.00,11,f,f,f,,,,75.196,,,"[1.816, null, null]"
11287,27,11,20,0.00,11,f,f,f,,,,75.429,,,"[2.049, null, null]"
11287,10,18,21,0.00,10,f,f,f,,,,76.195,,,"[2.815, null, null]"
11287,30,77,22,0.00,10,f,f,f,,,,76.272,,,"[2.892, null, null]"
11291,7,12,1,25.00,68,f,f,f,5295.758,0.000,,,,,0
11291,16,44,2,18.00,68,f,f,f,5306.526,10.768,,,,,10.768
11291,1,3,3,15.00,68,f,f,f,5307.034,11.276,,,,,11.276
11291,9,16,4,12.00,68,f,f,f,5339.909,44.151,,,,,44.151
11291,4,6,5,10.00,67,f,f,f,,,1,,,,+1 LAP
11291,29,43,6,8.00,67,f,f,f,,,1,,,,+1 LAP
11291,14,30,7,6.00,67,f,f,f,,,1,,,,+1 LAP
11291,6,10,8,4.00,67,f,f,f,,,1,,,,+1 LAP
11291,17,55,9,2.00,67,f,f,f,,,1,,,,+1 LAP
11291,20,87,10,1.00,67,f,f,f,,,1,,,,+1 LAP
11291,19,81,11,0.00,66,f,f,f,,,2,,,,+2 LAPS
11291,13,27,12,0.00,66,f,f,f,,,2,,,,+2 LAPS
11291,3,5,13,0.00,66,f,f,f,,,2,,,,+2 LAPS
11291,15,31,14,0.00,66,f,f,f,,,2,,,,+2 LAPS
11291,10,18,15,0.00,64,f,f,f,,,4,,,,+4 LAPS
11291,30,77,16,0.00,64,f,f,f,,,4,,,,+4 LAPS
11291,12,23,,0.00,11,t,f,f,,,,,,,
11291,27,11,,0.00,39,t,f,f,,,,,,,
11291,2,1,,0.00,38,t,f,f,,,,,,,
11291,18,63,,0.00,29,t,f,f,,,,,,,
11291,8,14,,0.00,23,t,f,f,,,,,,,
11291,28,41,,0.00,0,f,t,f,,,,,,,
11292,9,16,1,0.00,31,f,f,f,73.978,0.000,,,,,0
11292,16,44,2,0.00,28,f,f,f,74.204,0.226,,,,,0.226
11292,1,3,3,0.00,26,f,f,f,74.491,0.513,,,,,0.513
11292,7,12,4,0.00,31,f,f,f,74.537,0.559,,,,,0.559
11292,18,63,5,0.00,29,f,f,f,74.983,1.005,,,,,1.005
11292,2,1,6,0.00,27,f,f,f,75.291,1.313,,,,,1.313
11292,13,27,7,0.00,27,f,f,f,75.343,1.365,,,,,1.365
11292,19,81,8,0.00,29,f,f,f,75.565,1.587,,,,,1.587
11292,3,5,9,0.00,31,f,f,f,75.750,1.772,,,,,1.772
11292,6,10,10,0.00,32,f,f,f,75.828,1.850,,,,,1.85
11292,12,23,11,0.00,33,f,f,f,75.989,2.011,,,,,2.011
11292,17,55,12,0.00,31,f,f,f,76.041,2.063,,,,,2.063
11292,4,6,13,0.00,14,f,f,f,76.148,2.170,,,,,2.17
11292,27,11,14,0.00,28,f,f,f,76.170,2.192,,,,,2.192
11292,29,43,15,0.00,32,f,f,f,76.189,2.211,,,,,2.211
11292,20,87,16,0.00,31,f,f,f,76.292,2.314,,,,,2.314
11292,15,31,17,0.00,31,f,f,f,76.333,2.355,,,,,2.355
11292,28,41,18,0.00,34,f,f,f,76.389,2.411,,,,,2.411
11292,14,30,19,0.00,31,f,f,f,76.431,2.453,,,,,2.453
11292,8,14,20,0.00,21,f,f,f,76.678,2.700,,,,,2.7
11292,30,77,21,0.00,27,f,f,f,77.460,3.482,,,,,3.482
11292,10,18,22,0.00,16,f,f,f,77.556,3.578,,,,,3.578
11293,16,44,1,0.00,36,f,f,f,73.026,0.000,,,,,0
11293,9,16,2,0.00,36,f,f,f,73.137,0.111,,,,,0.111
11293,1,3,3,0.00,35,f,f,f,73.194,0.168,,,,,0.168
11293,18,63,4,0.00,35,f,f,f,73.405,0.379,,,,,0.379
11293,7,12,5,0.00,35,f,f,f,73.529,0.503,,,,,0.503
11293,4,6,6,0.00,24,f,f,f,74.087,1.061,,,,,1.061
11293,19,81,7,0.00,31,f,f,f,74.088,1.062,,,,,1.062
11293,13,27,8,0.00,34,f,f,f,74.094,1.068,,,,,1.068
11293,3,5,9,0.00,35,f,f,f,74.359,1.333,,,,,1.333
11293,20,87,10,0.00,37,f,f,f,74.456,1.430,,,,,1.43
11293,6,10,11,0.00,37,f,f,f,74.497,1.471,,,,,1.471
11293,17,55,12,0.00,34,f,f,f,74.512,1.486,,,,,1.486
11293,12,23,13,0.00,39,f,f,f,74.600,1.574,,,,,1.574
11293,28,41,14,0.00,37,f,f,f,74.748,1.722,,,,,1.722
11293,29,43,15,0.00,31,f,f,f,74.758,1.732,,,,,1.732
11293,14,30,16,0.00,36,f,f,f,74.785,1.759,,,,,1.759
11293,15,31,17,0.00,35,f,f,f,74.845,1.819,,,,,1.819
11293,27,11,18,0.00,31,f,f,f,75.116,2.090,,,,,2.09
11293,2,1,19,0.00,8,f,f,f,75.274,2.248,,,,,2.248
11293,8,14,20,0.00,30,f,f,f,75.294,2.268,,,,,2.268
11293,30,77,21,0.00,28,f,f,f,75.759,2.733,,,,,2.733
11293,10,18,22,0.00,27,f,f,f,76.174,3.148,,,,,3.148
11294,7,12,1,0.00,22,f,f,f,72.720,0.000,,,,,0
11294,9,16,2,0.00,32,f,f,f,73.047,0.327,,,,,0.327
11294,16,44,3,0.00,30,f,f,f,73.051,0.331,,,,,0.331
11294,18,63,4,0.00,23,f,f,f,73.483,0.763,,,,,0.763
11294,1,3,5,0.00,23,f,f,f,73.662,0.942,,,,,0.942
11294,19,81,6,0.00,20,f,f,f,73.698,0.978,,,,,0.978
11294,3,5,7,0.00,27,f,f,f,73.820,1.100,,,,,1.1
11294,4,6,8,0.00,25,f,f,f,73.877,1.157,,,,,1.157
11294,2,1,9,0.00,24,f,f,f,74.006,1.286,,,,,1.286
11294,13,27,10,0.00,22,f,f,f,74.050,1.330,,,,,1.33
11294,15,31,11,0.00,24,f,f,f,74.278,1.558,,,,,1.558
11294,17,55,12,0.00,26,f,f,f,74.336,1.616,,,,,1.616
11294,6,10,13,0.00,22,f,f,f,74.480,1.760,,,,,1.76
11294,20,87,14,0.00,18,f,f,f,74.487,1.767,,,,,1.767
11294,14,30,15,0.00,27,f,f,f,74.587,1.867,,,,,1.867
11294,12,23,16,0.00,24,f,f,f,74.801,2.081,,,,,2.081
11294,28,41,17,0.00,24,f,f,f,74.918,2.198,,,,,2.198
11294,27,11,18,0.00,19,f,f,f,74.945,2.225,,,,,2.225
11294,29,43,19,0.00,21,f,f,f,75.179,2.459,,,,,2.459
11294,30,77,20,0.00,17,f,f,f,75.451,2.731,,,,,2.731
11294,8,14,21,0.00,26,f,f,f,75.567,2.847,,,,,2.847
11294,10,18,22,0.00,22,f,f,f,75.921,3.201,,,,,3.201
11295,7,12,1,0.00,28,f,f,f,,,,73.599,72.704,72.051,"[0.306, 0.205, 0.0]"
11295,1,3,2,0.00,26,f,f,f,,,,73.490,72.499,72.094,"[0.197, 0.0, 0.043]"
11295,16,44,3,0.00,28,f,f,f,,,,73.777,72.934,72.279,"[0.484, 0.435, 0.228]"
11295,9,16,4,0.00,29,f,f,f,,,,73.293,72.774,72.351,"[0.0, 0.275, 0.3]"
11295,4,6,5,0.00,25,f,f,f,,,,74.408,72.722,72.434,"[1.115, 0.223, 0.383]"
11295,18,63,6,0.00,28,f,f,f,,,,74.214,73.238,72.445,"[0.921, 0.739, 0.394]"
11295,19,81,7,0.00,29,f,f,f,,,,74.159,72.983,72.624,"[0.866, 0.484, 0.573]"
11295,2,1,8,0.00,28,f,f,f,,,,73.630,72.919,72.765,"[0.337, 0.42, 0.714]"
11295,6,10,9,0.00,32,f,f,f,,,,74.469,73.762,73.226,"[1.176, 1.263, 1.175]"
11295,14,30,10,0.00,29,f,f,f,,,,74.498,73.471,73.412,"[1.205, 0.972, 1.361]"
11295,12,23,11,0.00,24,f,f,f,,,,74.321,73.787,,"[1.028, 1.288, null]"
11295,17,55,12,0.00,23,f,f,f,,,,74.348,73.815,,"[1.055, 1.316, null]"
11295,13,27,13,0.00,21,f,f,f,,,,73.923,73.902,,"[0.63, 1.403, null]"
11295,29,43,14,0.00,24,f,f,f,,,,74.573,73.995,,"[1.28, 1.496, null]"
11295,28,41,15,0.00,23,f,f,f,,,,74.685,74.248,,"[1.392, 1.749, null]"
11295,3,5,16,0.00,10,f,f,f,,,,74.683,,,"[1.39, null, null]"
11295,15,31,17,0.00,14,f,f,f,,,,74.722,,,"[1.429, null, null]"
11295,27,11,18,0.00,12,f,f,f,,,,74.747,,,"[1.454, null, null]"
11295,20,87,19,0.00,14,f,f,f,,,,74.814,,,"[1.521, null, null]"
11295,30,77,20,0.00,13,f,f,f,,,,75.283,,,"[1.99, null, null]"
11295,8,14,21,0.00,13,f,f,f,,,,75.349,,,"[2.056, null, null]"
11295,10,18,22,0.00,11,f,f,f,,,,76.061,,,"[2.768, null, null]"
11299,7,12,1,25.00,78,f,f,f,8611.243,0.000,,,,,0
11299,16,44,2,18.00,78,f,f,f,8617.514,6.271,,,,,6.271
11299,6,10,3,15.00,78,f,f,f,8631.612,20.369,,,,,20.369
11299,4,6,4,12.00,78,f,f,f,8634.637,23.394,,,,,23.394
11299,19,81,5,10.00,78,f,f,f,8635.504,24.261,,,,,24.261
11299,14,30,6,8.00,78,f,f,f,8637.796,26.553,,,,,26.553
11299,28,41,7,6.00,78,f,f,f,8640.253,29.010,,,,,29.01
11299,12,23,8,4.00,78,f,f,f,8644.656,33.413,,,,,33.413
11299,15,31,9,2.00,78,f,f,f,8648.383,37.140,,,,,37.14
11299,8,14,10,1.00,78,f,f,f,8653.142,41.899,,,,,41.899
11299,3,5,11,0.00,78,f,f,f,8653.991,42.748,,,,,42.748
11299,18,63,12,0.00,78,f,f,f,8654.596,43.353,,,,,43.353
11299,13,27,13,0.00,78,f,f,f,8655.345,44.102,,,,,44.102
11299,29,43,14,0.00,78,f,f,f,8660.207,48.964,,,,,48.964
11299,27,11,15,0.00,78,f,f,f,8660.396,49.153,,,,,49.153
11299,17,55,16,0.00,70,t,f,f,,,,,,,
11299,2,1,,0.00,43,t,f,f,,,,,,,
11299,9,16,,0.00,64,t,f,f,,,,,,,
11299,10,18,,0.00,56,t,f,f,,,,,,,
11299,20,87,,0.00,27,t,f,f,,,,,,,
11299,30,77,,0.00,15,t,f,f,,,,,,,
11299,1,3,,0.00,0,t,f,f,,,,,,,
11300,18,63,1,0.00,27,f,f,f,76.363,0.000,,,,,0
11300,19,81,2,0.00,29,f,f,f,76.566,0.203,,,,,0.203
11300,9,16,3,0.00,29,f,f,f,76.883,0.520,,,,,0.52
11300,1,3,4,0.00,29,f,f,f,77.047,0.684,,,,,0.684
11300,34,67,5,0.00,22,f,f,f,77.216,0.853,,,,,0.853
11300,32,97,6,0.00,24,f,f,f,77.321,0.958,,,,,0.958
11300,14,30,7,0.00,24,f,f,f,77.472,1.109,,,,,1.109
11300,23,38,8,0.00,30,f,f,f,77.778,1.415,,,,,1.415
11300,28,41,9,0.00,29,f,f,f,77.804,1.441,,,,,1.441
11300,29,43,10,0.00,28,f,f,f,77.893,1.530,,,,,1.53
11300,20,87,11,0.00,25,f,f,f,78.172,1.809,,,,,1.809
11300,3,5,12,0.00,28,f,f,f,78.209,1.846,,,,,1.846
11300,17,55,13,0.00,27,f,f,f,78.293,1.930,,,,,1.93
11300,22,36,14,0.00,21,f,f,f,78.298,1.935,,,,,1.935
11300,26,72,15,0.00,28,f,f,f,78.365,2.002,,,,,2.002
11300,15,31,16,0.00,27,f,f,f,78.372,2.009,,,,,2.009
11300,6,10,17,0.00,23,f,f,f,78.508,2.145,,,,,2.145
11300,30,77,18,0.00,23,f,f,f,78.914,2.551,,,,,2.551
11300,8,14,19,0.00,23,f,f,f,80.067,3.704,,,,,3.704
11300,10,18,20,0.00,21,f,f,f,80.318,3.955,,,,,3.955
11300,33,25,21,0.00,27,f,f,f,80.697,4.334,,,,,4.334
11301,2,1,1,0.00,30,f,f,f,75.426,0.000,,,,,0
11301,18,63,2,0.00,28,f,f,f,75.435,0.009,,,,,0.009
11301,19,81,3,0.00,24,f,f,f,75.483,0.057,,,,,0.057
11301,9,16,4,0.00,29,f,f,f,75.799,0.373,,,,,0.373
11301,7,12,5,0.00,31,f,f,f,76.015,0.589,,,,,0.589
11301,1,3,6,0.00,33,f,f,f,76.321,0.895,,,,,0.895
11301,28,41,7,0.00,29,f,f,f,76.411,0.985,,,,,0.985
11301,3,5,8,0.00,27,f,f,f,76.611,1.185,,,,,1.185
11301,16,44,9,0.00,28,f,f,f,76.631,1.205,,,,,1.205
11301,4,6,10,0.00,30,f,f,f,76.674,1.248,,,,,1.248
11301,13,27,11,0.00,31,f,f,f,76.934,1.508,,,,,1.508
11301,20,87,12,0.00,31,f,f,f,76.945,1.519,,,,,1.519
11301,14,30,13,0.00,8,f,f,f,76.967,1.541,,,,,1.541
11301,17,55,14,0.00,29,f,f,f,77.020,1.594,,,,,1.594
11301,29,43,15,0.00,30,f,f,f,77.051,1.625,,,,,1.625
11301,6,10,16,0.00,29,f,f,f,77.260,1.834,,,,,1.834
11301,15,31,17,0.00,29,f,f,f,77.538,2.112,,,,,2.112
11301,30,77,18,0.00,6,f,f,f,78.225,2.799,,,,,2.799
11301,12,23,19,0.00,29,f,f,f,78.790,3.364,,,,,3.364
11301,27,11,20,0.00,34,f,f,f,79.261,3.835,,,,,3.835
11301,8,14,21,0.00,21,f,f,f,79.286,3.860,,,,,3.86
11301,10,18,22,0.00,20,f,f,f,79.459,4.033,,,,,4.033
11302,18,63,1,0.00,11,f,f,f,75.679,0.000,,,,,0
11302,19,81,2,0.00,12,f,f,f,75.893,0.214,,,,,0.214
11302,9,16,3,0.00,17,f,f,f,75.922,0.243,,,,,0.243
11302,2,1,4,0.00,15,f,f,f,75.925,0.246,,,,,0.246
11302,16,44,5,0.00,16,f,f,f,76.381,0.702,,,,,0.702
11302,1,3,6,0.00,12,f,f,f,76.434,0.755,,,,,0.755
11302,7,12,7,0.00,12,f,f,f,76.500,0.821,,,,,0.821
11302,4,6,8,0.00,15,f,f,f,76.684,1.005,,,,,1.005
11302,13,27,9,0.00,22,f,f,f,76.961,1.282,,,,,1.282
11302,28,41,10,0.00,16,f,f,f,77.020,1.341,,,,,1.341
11302,3,5,11,0.00,13,f,f,f,77.027,1.348,,,,,1.348
11302,14,30,12,0.00,15,f,f,f,77.324,1.645,,,,,1.645
11302,6,10,13,0.00,15,f,f,f,77.583,1.904,,,,,1.904
11302,29,43,14,0.00,14,f,f,f,77.625,1.946,,,,,1.946
11302,17,55,15,0.00,19,f,f,f,77.730,2.051,,,,,2.051
11302,15,31,16,0.00,15,f,f,f,78.040,2.361,,,,,2.361
11302,20,87,17,0.00,13,f,f,f,78.391,2.712,,,,,2.712
11302,12,23,18,0.00,15,f,f,f,78.412,2.733,,,,,2.733
11302,27,11,19,0.00,21,f,f,f,78.691,3.012,,,,,3.012
11302,8,14,20,0.00,18,f,f,f,79.496,3.817,,,,,3.817
11302,30,77,21,0.00,14,f,f,f,79.962,4.283,,,,,4.283
11302,10,18,22,0.00,17,f,f,f,80.103,4.424,,,,,4.424
11303,18,63,1,0.00,13,f,f,f,,,,75.717,75.228,74.679,"[0.092, 0.0, 0.0]"
11303,16,44,2,0.00,14,f,f,f,,,,75.625,75.418,74.743,"[0.0, 0.19, 0.064]"
11303,7,12,3,0.00,14,f,f,f,,,,75.977,75.295,74.998,"[0.352, 0.067, 0.319]"
11303,2,1,4,0.00,14,f,f,f,,,,76.287,75.361,75.001,"[0.662, 0.133, 0.322]"
11303,1,3,5,0.00,12,f,f,f,,,,76.352,75.484,75.021,"[0.727, 0.256, 0.342]"
11303,4,6,6,0.00,14,f,f,f,,,,76.427,75.754,75.077,"[0.802, 0.526, 0.398]"
11303,19,81,7,0.00,15,f,f,f,,,,76.138,75.518,75.090,"[0.513, 0.29, 0.411]"
11303,14,30,8,0.00,14,f,f,f,,,,76.673,75.585,76.542,"[1.048, 0.357, 1.863]"
11303,13,27,9,0.00,17,f,f,f,,,,76.066,75.768,76.657,"[0.441, 0.54, 1.978]"
11303,9,16,10,0.00,8,t,f,f,,,,75.964,75.281,,"[0.339, 0.053, null]"
11303,28,41,11,0.00,8,f,f,f,,,,76.425,75.840,,"[0.8, 0.612, null]"
11303,3,5,12,0.00,9,f,f,f,,,,76.616,76.001,,"[0.991, 0.773, null]"
11303,29,43,13,0.00,12,f,f,f,,,,76.590,76.191,,"[0.965, 0.963, null]"
11303,6,10,14,0.00,12,f,f,f,,,,76.599,76.261,,"[0.974, 1.033, null]"
11303,20,87,15,0.00,15,f,f,f,,,,76.571,76.389,,"[0.946, 1.161, null]"
11303,17,55,16,0.00,15,f,f,f,,,,76.881,77.827,,"[1.256, 2.599, null]"
11303,15,31,17,0.00,9,f,f,f,,,,77.073,,,"[1.448, null, null]"
11303,12,23,18,0.00,9,f,f,f,,,,77.424,,,"[1.799, null, null]"
11303,27,11,19,0.00,6,f,f,f,,,,77.545,,,"[1.92, null, null]"
11303,30,77,20,0.00,9,f,f,f,,,,77.757,,,"[2.132, null, null]"
11303,10,18,21,0.00,8,f,f,f,,,,78.758,,,"[3.133, null, null]"
11303,8,14,22,0.00,8,f,f,f,,,,78.815,,,"[3.19, null, null]"
11307,16,44,1,25.00,66,f,f,f,5548.105,0.000,,,,,0
11307,18,63,2,18.00,66,f,f,f,5567.666,19.561,,,,,19.561
11307,2,1,3,15.00,66,f,f,f,5571.824,23.719,,,,,23.719
11307,1,3,4,12.00,66,f,f,f,5588.602,40.497,,,,,40.497
11307,19,81,5,10.00,66,f,f,f,5606.766,58.661,,,,,58.661
11307,4,6,6,8.00,65,f,f,f,,,1,,,,+1 LAP
11307,6,10,7,6.00,65,f,f,f,,,1,,,,+1 LAP
11307,14,30,8,4.00,65,f,f,f,,,1,,,,+1 LAP
11307,28,41,9,2.00,65,f,f,f,,,1,,,,+1 LAP
11307,29,43,10,1.00,65,f,f,f,,,1,,,,+1 LAP
11307,3,5,11,0.00,64,f,f,f,,,2,,,,+2 LAPS
11307,17,55,12,0.00,64,f,f,f,,,2,,,,+2 LAPS
11307,15,31,13,0.00,64,f,f,f,,,2,,,,+2 LAPS
11307,27,11,14,0.00,63,f,f,f,,,3,,,,+3 LAPS
11307,9,16,15,0.00,62,t,f,f,,,,,,,
11307,7,12,16,0.00,61,t,f,f,,,,,,,
11307,20,87,17,0.00,60,t,f,f,,,,,,,
11307,10,18,,0.00,5,t,f,f,,,,,,,
11307,12,23,,0.00,55,f,f,f,,,11,,,,+11 LAPS
11307,8,14,,0.00,37,t,f,f,,,,,,,
11307,13,27,,0.00,29,t,f,f,,,,,,,
11307,30,77,,0.00,15,t,f,f,,,,,,,
11308,7,12,1,0.00,29,f,f,f,67.796,0.000,,,,,0
11308,18,63,2,0.00,30,f,f,f,67.836,0.040,,,,,0.04
11308,19,81,3,0.00,26,f,f,f,67.913,0.117,,,,,0.117
11308,1,3,4,0.00,17,f,f,f,68.077,0.281,,,,,0.281
11308,16,44,5,0.00,25,f,f,f,68.461,0.665,,,,,0.665
11308,28,41,6,0.00,18,f,f,f,68.726,0.930,,,,,0.93
11308,2,1,7,0.00,9,f,f,f,68.873,1.077,,,,,1.077
11308,29,43,8,0.00,27,f,f,f,68.962,1.166,,,,,1.166
11308,23,38,9,0.00,26,f,f,f,69.054,1.258,,,,,1.258
11308,20,87,10,0.00,26,f,f,f,69.071,1.275,,,,,1.275
11308,13,27,11,0.00,30,f,f,f,69.165,1.369,,,,,1.369
11308,4,6,12,0.00,11,f,f,f,69.481,1.685,,,,,1.685
11308,30,77,13,0.00,21,f,f,f,69.521,1.725,,,,,1.725
11308,6,10,14,0.00,28,f,f,f,69.546,1.750,,,,,1.75
11308,22,90,15,0.00,19,f,f,f,69.637,1.841,,,,,1.841
11308,12,23,16,0.00,31,f,f,f,69.644,1.848,,,,,1.848
11308,32,97,17,0.00,20,f,f,f,69.646,1.850,,,,,1.85
11308,24,46,18,0.00,29,f,f,f,69.979,2.183,,,,,2.183
11308,25,50,19,0.00,23,f,f,f,70.493,2.697,,,,,2.697
11308,31,34,20,0.00,22,f,f,f,71.202,3.406,,,,,3.406
11308,27,11,21,0.00,14,f,f,f,71.283,3.487,,,,,3.487
11308,8,14,22,0.00,21,f,f,f,71.333,3.537,,,,,3.537
11309,7,12,1,0.00,32,f,f,f,67.014,0.000,,,,,0
11309,19,81,2,0.00,32,f,f,f,67.251,0.237,,,,,0.237
11309,2,1,3,0.00,32,f,f,f,67.339,0.325,,,,,0.325
11309,1,3,4,0.00,29,f,f,f,67.564,0.550,,,,,0.55
11309,16,44,5,0.00,33,f,f,f,67.611,0.597,,,,,0.597
11309,18,63,6,0.00,25,f,f,f,67.637,0.623,,,,,0.623
11309,4,6,7,0.00,28,f,f,f,67.758,0.744,,,,,0.744
11309,9,16,8,0.00,35,f,f,f,67.855,0.841,,,,,0.841
11309,14,30,9,0.00,34,f,f,f,68.235,1.221,,,,,1.221
11309,3,5,10,0.00,30,f,f,f,68.300,1.286,,,,,1.286
11309,6,10,11,0.00,33,f,f,f,68.376,1.362,,,,,1.362
11309,28,41,12,0.00,29,f,f,f,68.378,1.364,,,,,1.364
11309,20,87,13,0.00,33,f,f,f,68.532,1.518,,,,,1.518
11309,13,27,14,0.00,32,f,f,f,68.559,1.545,,,,,1.545
11309,15,31,15,0.00,33,f,f,f,68.830,1.816,,,,,1.816
11309,29,43,16,0.00,30,f,f,f,68.831,1.817,,,,,1.817
11309,12,23,17,0.00,34,f,f,f,68.838,1.824,,,,,1.824
11309,17,55,18,0.00,30,f,f,f,69.131,2.117,,,,,2.117
11309,8,14,19,0.00,27,f,f,f,70.544,3.530,,,,,3.53
11309,10,18,20,0.00,32,f,f,f,70.698,3.684,,,,,3.684
11309,30,77,21,0.00,6,f,f,f,71.307,4.293,,,,,4.293
11309,27,11,22,0.00,2,f,f,f,,,,,,,
11310,18,63,1,0.00,19,f,f,f,67.096,0.000,,,,,0
11310,7,12,2,0.00,17,f,f,f,67.134,0.038,,,,,0.038
11310,16,44,3,0.00,22,f,f,f,67.211,0.115,,,,,0.115
11310,19,81,4,0.00,17,f,f,f,67.344,0.248,,,,,0.248
11310,2,1,5,0.00,20,f,f,f,67.360,0.264,,,,,0.264
11310,1,3,6,0.00,16,f,f,f,67.369,0.273,,,,,0.273
11310,9,16,7,0.00,24,f,f,f,67.452,0.356,,,,,0.356
11310,4,6,8,0.00,27,f,f,f,67.912,0.816,,,,,0.816
11310,14,30,9,0.00,21,f,f,f,68.031,0.935,,,,,0.935
11310,28,41,10,0.00,24,f,f,f,68.109,1.013,,,,,1.013
11310,6,10,11,0.00,16,f,f,f,68.193,1.097,,,,,1.097
11310,13,27,12,0.00,22,f,f,f,68.303,1.207,,,,,1.207
11310,3,5,13,0.00,22,f,f,f,68.311,1.215,,,,,1.215
11310,29,43,14,0.00,18,f,f,f,68.394,1.298,,,,,1.298
